No	Group	SubjectID	ItemID	ResponseText	ItemNo	ItemText
2950	Level3	K3019	t035	отходит	11	Она __________ от края скалы.
2951	Level3	K3020	t035	отойти	11	Она __________ от края скалы.
2952	Level3	K3021	t035	отошла	11	Она __________ от края скалы.
2953	Level3	K3022	t035	отходит	11	Она __________ от края скалы.
2956	Level3	K3001	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2957	Level3	K3002	t036	подбежает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2958	Level3	K3003	t036	прибежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2959	Level3	K3004	t036	прибегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2960	Level3	K3005	t036	бежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2961	Level3	K3006	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2962	Level3	K3007	t036	прибежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2963	Level3	K3008	t036	прибегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2964	Level3	K3009	t036	подбежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2965	Level3	K3010	t036	подбежает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2966	Level3	K3011	t036	прибегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2967	Level3	K3012	t036	подойдёт	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2968	Level3	K3013	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2969	Level3	K3014	t036	прибежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2970	Level3	K3015	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2971	Level3	K3016	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2972	Level3	K3017	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2973	Level3	K3018	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2974	Level3	K3019	t036	прибежала	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2975	Level3	K3020	t036	подойти	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2976	Level3	K3021	t036	подбегает	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2977	Level3	K3022	t036	бежит	12	Папа с улыбкой смотрит на дочку, которая ___________________ к нему.
2980	Level3	K3001	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2981	Level3	K3002	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2982	Level3	K3003	t037	приближается	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2983	Level3	K3004	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2984	Level3	K3005	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2985	Level3	K3006	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2986	Level3	K3007	t037	прилетит	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2987	Level3	K3008	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2988	Level3	K3009	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2989	Level3	K3010	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2990	Level3	K3011	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2991	Level3	K3012	t037	прилетит	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2992	Level3	K3013	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2993	Level3	K3014	t037	заходит	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2994	Level3	K3015	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2995	Level3	K3016	t037	прилетит	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2996	Level3	K3017	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2997	Level3	K3018	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2998	Level3	K3019	t037	прилетел	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
2999	Level3	K3020	t037	прилететь	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
3000	Level3	K3021	t037	подлетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
3001	Level3	K3022	t037	прилетает	13	Внимание! Наш самолёт ________ к аэропорту города Сеул. Приготовьтесь к посадке.
3004	Level3	K3001	t038	входит	14	Машина ____________ в гараж.
3005	Level3	K3002	t038	входит	14	Машина ____________ в гараж.
3006	Level3	K3003	t038	входит	14	Машина ____________ в гараж.
3007	Level3	K3004	t038	въезжает	14	Машина ____________ в гараж.
3008	Level3	K3005	t038	входит	14	Машина ____________ в гараж.
3009	Level3	K3006	t038	въезжает	14	Машина ____________ в гараж.
3010	Level3	K3007	t038	едет	14	Машина ____________ в гараж.
3011	Level3	K3008	t038	подездит	14	Машина ____________ в гараж.
3012	Level3	K3009	t038	въезжает	14	Машина ____________ в гараж.
3013	Level3	K3010	t038	входит	14	Машина ____________ в гараж.
3014	Level3	K3011	t038	входит	14	Машина ____________ в гараж.
3015	Level3	K3012	t038	въедет	14	Машина ____________ в гараж.
3016	Level3	K3013	t038	въезжает	14	Машина ____________ в гараж.
3017	Level3	K3014	t038	входит	14	Машина ____________ в гараж.
3018	Level3	K3015	t038	входит	14	Машина ____________ в гараж.
3019	Level3	K3016	t038	въехал	14	Машина ____________ в гараж.
3020	Level3	K3017	t038	входит	14	Машина ____________ в гараж.
3021	Level3	K3018	t038	въезжает	14	Машина ____________ в гараж.
3022	Level3	K3019	t038	въезжает	14	Машина ____________ в гараж.
3023	Level3	K3020	t038	вехать	14	Машина ____________ в гараж.
3024	Level3	K3021	t038	въежает	14	Машина ____________ в гараж.
3025	Level3	K3022	t038	въезжает	14	Машина ____________ в гараж.
3028	Level3	K3001	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3029	Level3	K3002	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3030	Level3	K3003	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3031	Level3	K3004	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3032	Level3	K3005	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3033	Level3	K3006	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3034	Level3	K3007	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3035	Level3	K3008	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3036	Level3	K3009	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3037	Level3	K3010	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3038	Level3	K3011	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3039	Level3	K3012	t039	приходили	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3040	Level3	K3013	t039	зашли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3041	Level3	K3014	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3042	Level3	K3015	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3043	Level3	K3016	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3044	Level3	K3017	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3045	Level3	K3018	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3046	Level3	K3019	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3047	Level3	K3020	t039	прийти	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3048	Level3	K3021	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3049	Level3	K3022	t039	пришли	15	Сегодня мой день рождения. Друзья ________________ ко мне в гости.
3052	Level3	K3001	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3053	Level3	K3002	t040	подходит	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3054	Level3	K3003	t040	-	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3055	Level3	K3004	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3056	Level3	K3005	t040	приплавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3057	Level3	K3006	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3058	Level3	K3007	t040	подплыла	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3059	Level3	K3008	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3060	Level3	K3009	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3061	Level3	K3010	t040	подплавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3062	Level3	K3011	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3063	Level3	K3012	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3064	Level3	K3013	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3065	Level3	K3014	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3066	Level3	K3015	t040	приплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3067	Level3	K3016	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3068	Level3	K3017	t040	плывёт	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3069	Level3	K3018	t040	подплавает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3070	Level3	K3019	t040	приплывёт	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3071	Level3	K3020	t040	приплыть	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3072	Level3	K3021	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3073	Level3	K3022	t040	подплывает	16	Когда корабль ____________ к берегу, пассажиры обычно стоят на палубе.
3076	Level3	K3001	t041	входит	17	Сейчас кошка _______________ в сад.
3077	Level3	K3002	t041	входит	17	Сейчас кошка _______________ в сад.
3078	Level3	K3003	t041	входит	17	Сейчас кошка _______________ в сад.
3079	Level3	K3004	t041	входит	17	Сейчас кошка _______________ в сад.
3080	Level3	K3005	t041	входит	17	Сейчас кошка _______________ в сад.
3081	Level3	K3006	t041	входит	17	Сейчас кошка _______________ в сад.
3082	Level3	K3007	t041	войдёт	17	Сейчас кошка _______________ в сад.
3083	Level3	K3008	t041	вошла	17	Сейчас кошка _______________ в сад.
3084	Level3	K3009	t041	входит	17	Сейчас кошка _______________ в сад.
3085	Level3	K3010	t041	входит	17	Сейчас кошка _______________ в сад.
3086	Level3	K3011	t041	вошла	17	Сейчас кошка _______________ в сад.
3087	Level3	K3012	t041	идёт	17	Сейчас кошка _______________ в сад.
3088	Level3	K3013	t041	входит	17	Сейчас кошка _______________ в сад.
3089	Level3	K3014	t041	входит	17	Сейчас кошка _______________ в сад.
3090	Level3	K3015	t041	входит	17	Сейчас кошка _______________ в сад.
3091	Level3	K3016	t041	входит	17	Сейчас кошка _______________ в сад.
3092	Level3	K3017	t041	входит	17	Сейчас кошка _______________ в сад.
3093	Level3	K3018	t041	вбегает	17	Сейчас кошка _______________ в сад.
3094	Level3	K3019	t041	входит	17	Сейчас кошка _______________ в сад.
3095	Level3	K3020	t041	войти	17	Сейчас кошка _______________ в сад.
3096	Level3	K3021	t041	вошла	17	Сейчас кошка _______________ в сад.
3097	Level3	K3022	t041	входит	17	Сейчас кошка _______________ в сад.
3100	Level3	K3001	t042	подбегает	18	Он _____________ к финишу первым.
3101	Level3	K3002	t042	пришёл	18	Он _____________ к финишу первым.
3102	Level3	K3003	t042	пришёл	18	Он _____________ к финишу первым.
3103	Level3	K3004	t042	прибежал	18	Он _____________ к финишу первым.
3104	Level3	K3005	t042	пришёл	18	Он _____________ к финишу первым.
3105	Level3	K3006	t042	прошёл	18	Он _____________ к финишу первым.
3106	Level3	K3007	t042	побежал	18	Он _____________ к финишу первым.
3107	Level3	K3008	t042	пришёл	18	Он _____________ к финишу первым.
3108	Level3	K3009	t042	прибежал	18	Он _____________ к финишу первым.
3109	Level3	K3010	t042	подбежает	18	Он _____________ к финишу первым.
3110	Level3	K3011	t042	прибежал	18	Он _____________ к финишу первым.
3111	Level3	K3012	t042	прибежал	18	Он _____________ к финишу первым.
3112	Level3	K3013	t042	прибежал	18	Он _____________ к финишу первым.
3113	Level3	K3014	t042	пришёл	18	Он _____________ к финишу первым.
3114	Level3	K3015	t042	пришёл	18	Он _____________ к финишу первым.
3115	Level3	K3016	t042	пришёл	18	Он _____________ к финишу первым.
3116	Level3	K3017	t042	прибежал	18	Он _____________ к финишу первым.
3117	Level3	K3018	t042	подбегает	18	Он _____________ к финишу первым.
3118	Level3	K3019	t042	прибежал	18	Он _____________ к финишу первым.
3119	Level3	K3020	t042	прибежать	18	Он _____________ к финишу первым.
3120	Level3	K3021	t042	прибежал	18	Он _____________ к финишу первым.
3121	Level3	K3022	t042	пришёл	18	Он _____________ к финишу первым.
3124	Level3	K3001	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3125	Level3	K3002	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3126	Level3	K3003	t043	прилетит	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3127	Level3	K3004	t043	прилетает	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3128	Level3	K3005	t043	улетит	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3129	Level3	K3006	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3130	Level3	K3007	t043	прилетит	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3131	Level3	K3008	t043	улетит	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3132	Level3	K3009	t043	улетит	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3133	Level3	K3010	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3134	Level3	K3011	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3135	Level3	K3012	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3136	Level3	K3013	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3137	Level3	K3014	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3138	Level3	K3015	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3139	Level3	K3016	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3140	Level3	K3017	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3141	Level3	K3018	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3142	Level3	K3019	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3143	Level3	K3020	t043	прилететь	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3144	Level3	K3021	t043	прилетел	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3145	Level3	K3022	t043	вылетает	19	Сегодня в 6 часов вечера самолёт _______________ в Москву.
3148	Level3	K3001	t044	вбегают	20	По звонку дети ____________ в класс.
3149	Level3	K3002	t044	прибежают	20	По звонку дети ____________ в класс.
3150	Level3	K3003	t044	побежали	20	По звонку дети ____________ в класс.
3151	Level3	K3004	t044	вбегают	20	По звонку дети ____________ в класс.
3152	Level3	K3005	t044	входят	20	По звонку дети ____________ в класс.
3153	Level3	K3006	t044	вбегут	20	По звонку дети ____________ в класс.
3154	Level3	K3007	t044	бегут	20	По звонку дети ____________ в класс.
3155	Level3	K3008	t044	бегут	20	По звонку дети ____________ в класс.
3156	Level3	K3009	t044	прибегает	20	По звонку дети ____________ в класс.
3157	Level3	K3010	t044	бегут	20	По звонку дети ____________ в класс.
3158	Level3	K3011	t044	сходятся	20	По звонку дети ____________ в класс.
3159	Level3	K3012	t044	входят	20	По звонку дети ____________ в класс.
3160	Level3	K3013	t044	вбегают	20	По звонку дети ____________ в класс.
3161	Level3	K3014	t044	вбегают	20	По звонку дети ____________ в класс.
3162	Level3	K3015	t044	входят	20	По звонку дети ____________ в класс.
3163	Level3	K3016	t044	вбегают	20	По звонку дети ____________ в класс.
3164	Level3	K3017	t044	бегут	20	По звонку дети ____________ в класс.
3165	Level3	K3018	t044	входят	20	По звонку дети ____________ в класс.
3166	Level3	K3019	t044	вошли	20	По звонку дети ____________ в класс.
3167	Level3	K3020	t044	бегают	20	По звонку дети ____________ в класс.
3168	Level3	K3021	t044	бегут	20	По звонку дети ____________ в класс.
3169	Level3	K3022	t044	забегают	20	По звонку дети ____________ в класс.
3172	Level3	K3001	t045	вплывает	21	Лодка _____________ в пещеру.
3173	Level3	K3002	t045	входит	21	Лодка _____________ в пещеру.
3174	Level3	K3003	t045	входит	21	Лодка _____________ в пещеру.
3175	Level3	K3004	t045	вплавает	21	Лодка _____________ в пещеру.
3176	Level3	K3005	t045	входит	21	Лодка _____________ в пещеру.
3177	Level3	K3006	t045	вплывает	21	Лодка _____________ в пещеру.
3178	Level3	K3007	t045	плывает	21	Лодка _____________ в пещеру.
3179	Level3	K3008	t045	вошла	21	Лодка _____________ в пещеру.
3180	Level3	K3009	t045	вплывает	21	Лодка _____________ в пещеру.
3181	Level3	K3010	t045	плывёт	21	Лодка _____________ в пещеру.
3182	Level3	K3011	t045	входит	21	Лодка _____________ в пещеру.
3183	Level3	K3012	t045	плывёт	21	Лодка _____________ в пещеру.
3184	Level3	K3013	t045	вплывает	21	Лодка _____________ в пещеру.
3185	Level3	K3014	t045	вошла	21	Лодка _____________ в пещеру.
3186	Level3	K3015	t045	подплывает	21	Лодка _____________ в пещеру.
3187	Level3	K3016	t045	вплывает	21	Лодка _____________ в пещеру.
3188	Level3	K3017	t045	вплывает	21	Лодка _____________ в пещеру.
3189	Level3	K3018	t045	вплавает	21	Лодка _____________ в пещеру.
3190	Level3	K3019	t045	плывёт	21	Лодка _____________ в пещеру.
3191	Level3	K3020	t045	вплыть	21	Лодка _____________ в пещеру.
3192	Level3	K3021	t045	заплыла	21	Лодка _____________ в пещеру.
3193	Level3	K3022	t045	плывёт	21	Лодка _____________ в пещеру.
3196	Level3	K3001	t046	приехали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3197	Level3	K3002	t046	проезжаем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3198	Level3	K3003	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3199	Level3	K3004	t046	приезжаем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3200	Level3	K3005	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3201	Level3	K3006	t046	заедем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3202	Level3	K3007	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3203	Level3	K3008	t046	приехали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3204	Level3	K3009	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3205	Level3	K3010	t046	проходим	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3206	Level3	K3011	t046	приехали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3207	Level3	K3012	t046	поедем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3208	Level3	K3013	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3209	Level3	K3014	t046	приезжали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3210	Level3	K3015	t046	сходим	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3211	Level3	K3016	t046	приехали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3212	Level3	K3017	t046	приезжаем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3213	Level3	K3018	t046	въезжаем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3214	Level3	K3019	t046	поедем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3215	Level3	K3020	t046	приехать	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3216	Level3	K3021	t046	приехали	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3217	Level3	K3022	t046	едем	22	Добро пожаловать на экскурсию по Москве! А теперь мы ____________ в МГУ.
3220	Level3	K3001	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3221	Level3	K3002	t047	заходит	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3222	Level3	K3003	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3223	Level3	K3004	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3224	Level3	K3005	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3225	Level3	K3006	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3226	Level3	K3007	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3227	Level3	K3008	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3228	Level3	K3009	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3229	Level3	K3010	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3230	Level3	K3011	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3231	Level3	K3012	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3232	Level3	K3013	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3233	Level3	K3014	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3234	Level3	K3015	t047	заходит	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3235	Level3	K3016	t047	сходил	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3236	Level3	K3017	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3237	Level3	K3018	t047	заходил	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3238	Level3	K3019	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3239	Level3	K3020	t047	ходить	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3240	Level3	K3021	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3241	Level3	K3022	t047	зашёл	23	На дороге домой, он ______________ в супермаркет, чтобы купить фрукты.
3244	Native	R0001	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3245	Native	R0002	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3246	Native	R0003	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3247	Native	R0004	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3248	Native	R0005	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3249	Native	R0006	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3250	Native	R0007	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3251	Native	R0008	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3252	Native	R0009	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3253	Native	R0010	t001	идут	1	Q: Что они сейчас делают? A: Сейчас они ____________ по лесной тропе.
3256	Native	R0001	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3257	Native	R0002	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3258	Native	R0003	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3259	Native	R0004	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3260	Native	R0005	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3261	Native	R0006	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3262	Native	R0007	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3263	Native	R0008	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3264	Native	R0009	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3265	Native	R0010	t002	едет	2	Q: Что машина сейчас делает? A: Сейчас она ____________.
3268	Native	R0001	t003	летала	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3269	Native	R0002	t003	летал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3270	Native	R0003	t003	летал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3271	Native	R0004	t003	ездил	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3272	Native	R0005	t003	ездил	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3273	Native	R0006	t003	летал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3274	Native	R0007	t003	приехал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3275	Native	R0008	t003	ездила	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3276	Native	R0009	t003	летал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3277	Native	R0010	t003	летал	3	Q: Где вы провели прошлое лето? A: Я ______________ к сестре в Москву.
3280	Native	R0001	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3281	Native	R0002	t004	ползают	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3282	Native	R0003	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3283	Native	R0004	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3284	Native	R0005	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
3285	Native	R0006	t004	ползут	4	Q: Что черепахи сейчас делают? A: Сейчас они ____________.
